#,Light
258,710.4
259,742.7
260,818.1
261,882.6
262,914.9
263,904.2
264,871.9
265,850.4
266,839.6
267,882.6
268,914.9
269,914.9
270,839.6
271,818.1
272,828.8
273,818.1
274,818.1
275,796.5
276,818.1
277,936.5
278,861.1
279,796.5
280,818.1
281,979.5
282,1076.4
283,775
284,807.3
285,710.4
286,742.7
287,495.1
288,473.6
289,419.8
290,398.3
291,484.4
292,409
293,419.8
294,430.6
295,398.3
296,409
297,409
298,409
299,366
300,322.9
301,312.2
302,322.9
303,322.9
304,312.2
305,290.6
306,258.3
307,215.3
308,161.5
309,129.2
310,96.9
311,75.3
312,64.6
313,43.1
314,32.3
315,21.5
316,10.8
317,10.8
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,10.8
442,21.5
443,32.3
444,32.3
445,53.8
446,75.3
447,86.1
448,107.6
449,129.2
450,139.9
451,150.7
452,161.5
453,172.2
454,193.8
455,215.3
456,247.6
457,279.9
458,290.6
459,236.8
460,301.4
461,387.5
462,441.3
463,484.4
464,549
465,592
466,635.1
467,721.2
468,678.1
469,710.4
470,753.5
471,796.5
472,818.1
473,818.1
474,775
475,818.1
476,807.3
477,775
478,721.2
479,635.1
480,570.5
481,581.3
482,624.3
483,559.7
484,667.4
485,710.4
486,775
487,559.7
488,570.5
489,559.7
490,807.3
491,1130.2
492,1377.8
493,1463.9
494,796.5
495,1270.1
496,1270.1
497,1097.9
498,1324
499,1001
500,1194.8
501,1087.2
502,1162.5
503,1313.2
504,1227.1
505,1216.3
506,1302.4
507,1173.3
508,1227.1
509,1108.7
510,1291.7
511,1141
512,1302.4
513,1377.8
514,1291.7
515,1636.1
516,1356.3
517,1205.6
518,1377.8
519,1377.8
520,1636.1
521,1550
522,1463.9
523,936.5
524,1345.5
525,1377.8
526,1722.2
527,1550
528,1550
529,1463.9
530,1550
531,1894.5
532,1550
533,1980.6
534,1636.1
535,1259.4
536,2152.8
537,2152.8
538,2238.9
539,2497.2
540,2066.7
541,1550
542,1324
543,2152.8
544,2238.9
545,3616.7
546,3100
547,3788.9
548,2152.8
549,1463.9
550,1377.8
551,1636.1
552,1270.1
553,1033.3
554,1033.3
555,1808.3
556,4650
557,1377.8
558,2927.8
559,850.4
560,1151.7
561,1011.8
562,1248.6
563,1011.8
564,925.7
565,839.6
566,775
567,796.5
568,839.6
569,721.2
570,656.6
571,699.7
572,742.7
573,602.8
574,635.1
575,516.7
576,635.1
577,495.1
578,495.1
579,570.5
580,516.7
581,473.6
582,452.1
583,398.3
584,355.2
585,312.2
586,279.9
587,279.9
588,269.1
589,269.1
590,247.6
591,236.8
592,215.3
593,204.5
594,183
595,139.9
596,96.9
597,96.9
598,107.6
599,96.9
600,64.6
601,32.3
602,21.5
603,10.8
604,10.8
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,10.8
729,10.8
730,21.5
731,21.5
732,43.1
733,43.1
734,53.8
735,86.1
736,75.3
737,96.9
738,118.4
739,86.1
740,172.2
741,279.9
742,290.6
743,107.6
744,419.8
745,484.4
746,172.2
747,538.2
748,559.7
749,559.7
750,635.1
751,731.9
752,753.5
753,775
754,871.9
755,861.1
756,301.4
757,1184
758,1280.9
759,1141
760,1097.9
761,409
762,1377.8
763,1194.8
764,1141
765,990.3
766,1087.2
767,1173.3
768,1291.7
769,1151.7
770,1227.1
771,1054.9
772,1130.2
773,1044.1
774,1033.3
775,1033.3
776,1044.1
777,1076.4
778,1087.2
779,1141
780,1119.5
781,1216.3
782,1076.4
783,1463.9
784,581.3
785,1054.9
786,645.8
787,1463.9
788,1550
789,656.6
790,1367
791,1162.5
792,549
793,1216.3
794,1205.6
795,1291.7
796,1463.9
797,1205.6
798,1141
799,1001
800,1377.8
801,1194.8
802,1162.5
803,1162.5
804,1011.8
805,1377.8
806,1270.1
807,1270.1
808,1227.1
809,1237.9
810,592
811,1894.5
812,1087.2
813,1463.9
814,1356.3
815,1356.3
816,1808.3
817,1130.2
818,1636.1
819,1334.7
820,1377.8
821,1377.8
822,1377.8
823,1550
824,1550
825,1722.2
826,1808.3
827,2152.8
828,1980.6
829,2238.9
830,2411.1
831,2325
832,882.6
833,3272.2
834,3616.7
835,3788.9
836,4133.4
837,4477.8
838,505.9
839,5166.7
840,301.4
841,3444.5
842,1044.1
843,4305.6
844,3961.1
845,3616.7
846,3444.5
847,1722.2
848,1011.8
849,958
850,947.2
851,1345.5
852,269.1
853,161.5
854,150.7
855,129.2
856,925.7
857,667.4
858,538.2
859,527.4
860,559.7
861,505.9
862,452.1
863,699.7
864,904.2
865,785.8
866,269.1
867,193.8
868,172.2
869,96.9
870,107.6
871,279.9
872,269.1
873,129.2
874,118.4
875,183
876,96.9
877,129.2
878,75.3
879,75.3
880,64.6
881,64.6
882,53.8
883,53.8
884,43.1
885,53.8
886,43.1
887,32.3
888,32.3
889,21.5
890,10.8
891,10.8
892,0
893,0
894,0
895,0
896,0
897,0
898,0
899,0
900,0
901,0
902,0
903,0
904,0
905,0
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,10.8
1019,21.5
1020,32.3
1021,43.1
1022,53.8
1023,64.6
1024,75.3
1025,64.6
1026,118.4
1027,96.9
1028,161.5
1029,150.7
1030,226
1031,312.2
1032,430.6
1033,527.4
1034,505.9
1035,538.2
1036,538.2
1037,559.7
1038,656.6
1039,731.9
1040,699.7
1041,764.2
1042,150.7
1043,861.1
1044,366
1045,333.7
1046,269.1
1047,1291.7
1048,1087.2
1049,1065.6
1050,1022.6
1051,1087.2
1052,1097.9
1053,387.5
1054,419.8
1055,1463.9
1056,968.8
1057,1216.3
1058,1216.3
1059,1463.9
1060,1044.1
1061,1205.6
1062,1194.8
1063,1194.8
1064,1377.8
1065,1237.9
1066,333.7
1067,871.9
1068,1291.7
1069,419.8
1070,1377.8
1071,1130.2
1072,1151.7
1073,1141
1074,1076.4
1075,1119.5
1076,1108.7
1077,1119.5
1078,1097.9
1079,1162.5
1080,1151.7
1081,979.5
1082,1108.7
1083,1141
1084,1097.9
1085,1291.7
1086,1097.9
1087,1097.9
1088,1119.5
1089,1184
1090,1108.7
1091,1162.5
1092,979.5
1093,1463.9
1094,1463.9
1095,1130.2
1096,1151.7
1097,1162.5
1098,1151.7
1099,1151.7
1100,1227.1
1101,1216.3
1102,1356.3
1103,904.2
1104,1270.1
1105,1205.6
1106,1280.9
1107,1334.7
1108,1302.4
1109,1377.8
1110,1377.8
1111,1463.9
1112,1636.1
1113,2066.7
1114,1894.5
1115,958
1116,1065.6
1117,785.8
1118,505.9
1119,1808.3
1120,1550
1121,527.4
1122,3100
1123,3444.5
1124,4133.4
1125,3100
1126,4133.4
1127,785.8
1128,301.4
1129,4305.6
1130,4305.6
1131,4477.8
1132,4133.4
1133,3788.9
1134,3100
1135,1636.1
1136,990.3
1137,1011.8
1138,968.8
1139,828.8
1140,893.4
1141,678.1
1142,796.5
1143,785.8
1144,882.6
1145,538.2
1146,452.1
1147,613.5
1148,559.7
1149,441.3
1150,355.2
1151,322.9
1152,290.6
1153,247.6
1154,226
1155,269.1
1156,505.9
1157,613.5
1158,269.1
1159,161.5
1160,290.6
1161,150.7
1162,139.9
1163,172.2
1164,215.3
1165,96.9
1166,129.2
1167,118.4
1168,96.9
1169,53.8
1170,32.3
1171,21.5
1172,21.5
1173,10.8
1174,10.8
1175,10.8
1176,10.8
1177,10.8
1178,0
1179,0
1180,0
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,0
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,0
1204,0
1205,0
1206,0
1207,0
1208,0
1209,0
1210,0
1211,0
1212,0
1213,0
1214,0
1215,0
1216,0
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,0
1250,0
1251,0
1252,0
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,0
1260,0
1261,0
1262,0
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1272,0
1273,0
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,0
1281,0
1282,0
1283,0
1284,0
1285,0
1286,0
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,0
1305,0
1306,0
1307,0
1308,0
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,10.8
1329,10.8
1330,10.8
1331,21.5
1332,32.3
1333,43.1
1334,53.8
1335,75.3
1336,96.9
1337,118.4
1338,118.4
1339,129.2
1340,150.7
1341,183
1342,204.5
1343,236.8
1344,269.1
1345,226
1346,183
1347,269.1
1348,247.6
1349,387.5
1350,452.1
1351,387.5
1352,549
1353,570.5
1354,559.7
1355,559.7
1356,635.1
1357,688.9
1358,710.4
1359,850.4
1360,807.3
1361,904.2
1362,861.1
1363,936.5
1364,645.8
1365,850.4
1366,1011.8
1367,1001
1368,936.5
1369,990.3
1370,1151.7
1371,1173.3
1372,1151.7
1373,1033.3
1374,1130.2
1375,1033.3
1376,1054.9
1377,1087.2
1378,1173.3
1379,1194.8
1380,1141
1381,1141
1382,1151.7
1383,1087.2
1384,1130.2
1385,1141
1386,1076.4
1387,1141
1388,1108.7
1389,1119.5
1390,1097.9
1391,1087.2
1392,1130.2
1393,1130.2
1394,1205.6
1395,1130.2
1396,1194.8
1397,1194.8
1398,1227.1
1399,1291.7
1400,1054.9
1401,1227.1
1402,1894.5
1403,1636.1
1404,1636.1
1405,1463.9
1406,1377.8
1407,1636.1
1408,1227.1
1409,1108.7
1410,1162.5
1411,1367
1412,570.5
1413,366
1414,86.1
1415,53.8
1416,53.8
1417,32.3
1418,32.3
1419,32.3
1420,21.5
1421,32.3
1422,32.3
1423,43.1
1424,43.1
1425,53.8
1426,64.6
1427,75.3
1428,86.1
1429,96.9
1430,107.6
1431,118.4
1432,150.7
1433,193.8
1434,226
1435,247.6
1436,258.3
1437,247.6
1438,247.6
1439,247.6
1440,236.8
1441,226
1442,204.5
1443,193.8
1444,172.2
1445,150.7
1446,150.7
1447,183
1448,172.2
1449,150.7
1450,161.5
1451,150.7
1452,139.9
1453,139.9
1454,129.2
1455,118.4
1456,118.4
1457,118.4
1458,96.9
1459,86.1
1460,64.6
1461,53.8
1462,32.3
1463,21.5
1464,21.5
1465,10.8
1466,0
1467,0
1468,0
1469,0
1470,0
1471,0
1472,0
1473,0
1474,0
1475,0
1476,0
1477,0
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,0
1488,0
1489,0
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,0
1510,0
1511,0
1512,0
1513,0
1514,0
1515,0
1516,0
1517,0
1518,0
1519,0
1520,0
1521,0
1522,0
1523,0
1524,0
1525,0
1526,0
1527,0
1528,0
1529,0
1530,0
1531,0
1532,0
1533,0
1534,0
1535,0
1536,0
1537,0
1538,0
1539,0
1540,0
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,0
1561,0
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,10.8
1595,10.8
1596,21.5
1597,32.3
1598,53.8
1599,53.8
1600,43.1
1601,43.1
1602,96.9
1603,86.1
1604,64.6
1605,75.3
1606,409
1607,215.3
1608,107.6
1609,333.7
1610,183
1611,398.3
1612,204.5
1613,398.3
1614,742.7
1615,731.9
1616,818.1
1617,828.8
1618,721.2
1619,678.1
1620,721.2
1621,742.7
1622,731.9
1623,753.5
1624,742.7
1625,861.1
1626,301.4
1627,398.3
1628,344.4
1629,807.3
1630,785.8
1631,818.1
1632,828.8
1633,850.4
1634,893.4
1635,1044.1
1636,968.8
1637,882.6
1638,1022.6
1639,731.9
1640,947.2
1641,495.1
1642,1033.3
1643,1097.9
1644,979.5
1645,968.8
1646,990.3
1647,1011.8
1648,1097.9
1649,1119.5
1650,958
1651,1011.8
1652,979.5
1653,990.3
1654,1141
1655,1291.7
1656,1054.9
1657,990.3
1658,947.2
1659,1001
1660,1001
1661,1001
1662,1076.4
1663,882.6
1664,1001
1665,1076.4
1666,1141
1667,635.1
1668,1033.3
1669,990.3
1670,1044.1
1671,1022.6
1672,1033.3
1673,968.8
1674,1097.9
1675,1108.7
1676,1237.9
1677,527.4
1678,1033.3
1679,1065.6
1680,1044.1
1681,1054.9
1682,1087.2
1683,1108.7
1684,1108.7
1685,1184
1686,1184
1687,1377.8
1688,1280.9
1689,1270.1
1690,1463.9
1691,1377.8
1692,1377.8
1693,1463.9
1694,1722.2
1695,2066.7
1696,2325
1697,1259.4
1698,1808.3
1699,1141
1700,1065.6
1701,1173.3
1702,2927.8
1703,2755.6
1704,2152.8
1705,2066.7
1706,2238.9
1707,1463.9
1708,2325
1709,2152.8
1710,1377.8
1711,979.5
1712,785.8
1713,731.9
1714,624.3
1715,505.9
1716,495.1
1717,452.1
1718,409
1719,452.1
1720,312.2
1721,376.7
1722,269.1
1723,355.2
1724,376.7
1725,301.4
1726,150.7
1727,139.9
1728,172.2
1729,150.7
1730,161.5
1731,193.8
1732,193.8
1733,172.2
1734,161.5
1735,258.3
1736,258.3
1737,129.2
1738,129.2
1739,129.2
1740,107.6
1741,75.3
1742,53.8
1743,32.3
1744,21.5
1745,21.5
1746,32.3
1747,21.5
1748,32.3
1749,21.5
1750,21.5
1751,10.8
1752,10.8
1753,10.8
1754,10.8
1755,0
1756,0
1757,0
1758,0
1759,0
1760,0
1761,0
1762,0
1763,0
1764,0
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,0
1773,0
1774,0
1775,0
1776,0
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,0
1790,0
1791,0
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,10.8
1883,21.5
1884,32.3
1885,32.3
1886,43.1
1887,53.8
1888,75.3
1889,86.1
1890,43.1
1891,86.1
1892,129.2
1893,312.2
1894,226
1895,247.6
1896,269.1
1897,290.6
1898,366
1899,387.5
1900,387.5
1901,376.7
1902,139.9
1903,139.9
1904,538.2
1905,602.8
1906,549
1907,570.5
1908,430.6
1909,925.7
1910,710.4
1911,635.1
1912,172.2
1913,667.4
1914,645.8
1915,678.1
1916,688.9
1917,688.9
1918,699.7
1919,721.2
1920,699.7
1921,764.2
1922,721.2
1923,731.9
1924,742.7
1925,785.8
1926,764.2
1927,731.9
1928,581.3
1929,839.6
1930,893.4
1931,839.6
1932,796.5
1933,861.1
1934,796.5
1935,775
1936,850.4
1937,861.1
1938,796.5
1939,828.8
1940,1097.9
1941,861.1
1942,785.8
1943,828.8
1944,882.6
1945,1022.6
1946,796.5
1947,1108.7
1948,1033.3
1949,839.6
1950,1022.6
1951,850.4
1952,893.4
1953,904.2
1954,1011.8
1955,958
1956,861.1
1957,828.8
1958,893.4
1959,904.2
1960,925.7
1961,818.1
1962,1205.6
1963,990.3
1964,398.3
1965,861.1
1966,947.2
1967,1097.9
1968,635.1
1969,656.6
1970,861.1
1971,645.8
1972,1151.7
1973,1065.6
1974,581.3
1975,861.1
1976,1044.1
1977,1162.5
1978,1130.2
1979,1130.2
1980,1130.2
1981,1227.1
1982,1248.6
1983,828.8
1984,1377.8
1985,1377.8
1986,1463.9
1987,1550
1988,1980.6
1989,2152.8
1990,2238.9
1991,2066.7
1992,1980.6
1993,2411.1
1994,2583.4
1995,312.2
1996,893.4
1997,1044.1
1998,1808.3
1999,775
2000,871.9
2001,828.8
2002,570.5
2003,484.4
2004,409
2005,398.3
2006,355.2
2007,441.3
2008,409
2009,398.3
2010,398.3
2011,215.3
2012,183
2013,118.4
2014,150.7
2015,139.9
2016,129.2
2017,258.3
2018,236.8
2019,409
2020,441.3
2021,344.4
2022,366
2023,333.7
2024,419.8
2025,355.2
2026,344.4
2027,301.4
2028,258.3
2029,236.8
2030,193.8
2031,226
2032,183
2033,172.2
2034,139.9
2035,86.1
2036,64.6
2037,53.8
2038,32.3
2039,32.3
2040,32.3
2041,21.5
2042,21.5
2043,10.8
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,0
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,0
2090,0
2091,0
2092,0
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,0
2100,0
2101,0
2102,0
2103,0
2104,0
2105,0
2106,0
2107,0
2108,0
2109,0
2110,0
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0
2117,0
2118,0
2119,0
2120,0
2121,0
2122,0
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0
2130,0
2131,0
2132,0
2133,0
2134,0
2135,0
2136,0
2137,0
2138,0
2139,0
2140,0
2141,0
2142,0
2143,0
2144,0
2145,0
2146,0
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,0
2166,0
2167,0
2168,10.8
2169,10.8
2170,10.8
2171,21.5
2172,32.3
2173,43.1
2174,53.8
2175,64.6
2176,75.3
2177,75.3
2178,86.1
2179,86.1
2180,193.8
2181,183
2182,139.9
2183,129.2
2184,150.7
2185,312.2
2186,258.3
2187,269.1
2188,441.3
2189,462.9
2190,645.8
2191,290.6
2192,419.8
2193,925.7
2194,688.9
2195,581.3
2196,613.5
2197,635.1
2198,667.4
2199,462.9
2200,667.4
2201,656.6
2202,710.4
2203,785.8
2204,419.8
2205,753.5
2206,699.7
2207,721.2
2208,731.9
2209,796.5
2210,290.6
2211,527.4
2212,947.2
2213,1216.3
2214,635.1
2215,914.9
2216,839.6
2217,958
2218,893.4
2219,344.4
2220,505.9
2221,979.5
2222,1033.3
2223,1044.1
2224,1119.5
2225,1076.4
2226,958
2227,1334.7
2228,1130.2
2229,1216.3
2230,1011.8
2231,1076.4
2232,979.5
2233,968.8
2234,1011.8
2235,914.9
2236,947.2
2237,1065.6
2238,936.5
2239,968.8
2240,1367
2241,1280.9
2242,559.7
2243,1227.1
2244,958
2245,1087.2
2246,1087.2
2247,828.8
2248,419.8
2249,1130.2
2250,1011.8
2251,1097.9
2252,1076.4
2253,1194.8
2254,1119.5
2255,592
2256,1065.6
2257,1044.1
2258,1076.4
2259,1011.8
2260,1184
2261,925.7
2262,990.3
2263,1216.3
2264,1194.8
2265,1237.9
2266,1237.9
2267,1194.8
2268,1377.8
2269,1227.1
2270,1722.2
2271,1636.1
2272,1722.2
2273,1722.2
2274,1980.6
2275,1980.6
2276,1980.6
2277,2152.8
2278,2238.9
2279,1980.6
2280,1894.5
2281,1722.2
2282,1722.2
2283,1808.3
2284,1980.6
2285,1894.5
2286,1356.3
2287,882.6
2288,775
2289,699.7
2290,505.9
2291,462.9
2292,387.5
2293,355.2
2294,376.7
2295,366
2296,366
2297,312.2
2298,301.4
2299,409
2300,344.4
2301,215.3
2302,258.3
2303,75.3
2304,129.2
2305,172.2
2306,129.2
2307,172.2
2308,161.5
2309,172.2
2310,236.8
2311,193.8
2312,183
2313,129.2
2314,107.6
2315,96.9
2316,96.9
2317,86.1
2318,64.6
2319,53.8
2320,53.8
2321,43.1
2322,43.1
2323,21.5
2324,32.3
2325,32.3
2326,10.8
2327,10.8
2328,10.8
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,0
2343,0
2344,0
2345,0
2346,0
2347,0
2348,0
2349,0
2350,0
2351,0
2352,0
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,0
2379,0
2380,0
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,0
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,0
2402,0
2403,0
2404,0
2405,0
2406,0
2407,0
2408,0
2409,0
2410,0
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418,0
2419,0
2420,0
2421,0
2422,0
2423,0
2424,0
2425,0
2426,0
2427,0
2428,0
2429,0
2430,0
